curriculum_track,skill_name,recommendation,generated_by,date_generated
CS Game Development,model training,Additional skill that could be added or strengthened: model training,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,model tuning,Additional skill that could be added or strengthened: model tuning,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,mongodb,Additional skill that could be added or strengthened: mongodb,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,mpls,Additional skill that could be added or strengthened: mpls,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,ms office,Additional skill that could be added or strengthened: ms office,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,mysql,Additional skill that could be added or strengthened: mysql,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,nagios,Additional skill that could be added or strengthened: nagios,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,natural language processing,Additional skill that could be added or strengthened: natural language processing,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,neo4j,Additional skill that could be added or strengthened: neo4j,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,networking,Additional skill that could be added or strengthened: networking,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,new relic,Additional skill that could be added or strengthened: new relic,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,nginx,Additional skill that could be added or strengthened: nginx,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,nlp,Additional skill that could be added or strengthened: nlp,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,node.js,Additional skill that could be added or strengthened: node.js,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,nodejs,Additional skill that could be added or strengthened: nodejs,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,nosql,Additional skill that could be added or strengthened: nosql,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,notebooks,Additional skill that could be added or strengthened: notebooks,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,numpy,Additional skill that could be added or strengthened: numpy,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,object oriented programming,Additional skill that could be added or strengthened: object oriented programming,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,objective-c,Additional skill that could be added or strengthened: objective-c,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,office 365,Additional skill that could be added or strengthened: office 365,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,olap,Additional skill that could be added or strengthened: olap,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,oltp,Additional skill that could be added or strengthened: oltp,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,opencv,Additional skill that could be added or strengthened: opencv,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,oracle,Additional skill that could be added or strengthened: oracle,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,ospf,Additional skill that could be added or strengthened: ospf,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,paas,Additional skill that could be added or strengthened: paas,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,pandas,Additional skill that could be added or strengthened: pandas,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,patch management,Additional skill that could be added or strengthened: patch management,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,penetration testing,Additional skill that could be added or strengthened: penetration testing,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,pentaho,Additional skill that could be added or strengthened: pentaho,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,perl,Additional skill that could be added or strengthened: perl,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,php,Additional skill that could be added or strengthened: php,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,pig,Additional skill that could be added or strengthened: pig,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,pl/sql,Additional skill that could be added or strengthened: pl/sql,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,plotly,Additional skill that could be added or strengthened: plotly,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,plsql,Additional skill that could be added or strengthened: plsql,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,postgres,Additional skill that could be added or strengthened: postgres,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,postgresql,Additional skill that could be added or strengthened: postgresql,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,power bi,Additional skill that could be added or strengthened: power bi,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,power query,Additional skill that could be added or strengthened: power query,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,powercenter,Additional skill that could be added or strengthened: powercenter,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,powershell,Additional skill that could be added or strengthened: powershell,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,presto,Additional skill that could be added or strengthened: presto,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,prometheus,Additional skill that could be added or strengthened: prometheus,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,puppet,Additional skill that could be added or strengthened: puppet,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,pyspark,Additional skill that could be added or strengthened: pyspark,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,pytorch,Additional skill that could be added or strengthened: pytorch,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,qlik,Additional skill that could be added or strengthened: qlik,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,qlikview,Additional skill that could be added or strengthened: qlikview,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,query optimization,Additional skill that could be added or strengthened: query optimization,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,r,Additional skill that could be added or strengthened: r,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,r language,Additional skill that could be added or strengthened: r language,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,rabbitmq,Additional skill that could be added or strengthened: rabbitmq,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,rails,Additional skill that could be added or strengthened: rails,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,react,Additional skill that could be added or strengthened: react,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,react.js,Additional skill that could be added or strengthened: react.js,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,reactjs,Additional skill that could be added or strengthened: reactjs,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,recommendation systems,Additional skill that could be added or strengthened: recommendation systems,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,recommender systems,Additional skill that could be added or strengthened: recommender systems,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,redhat,Additional skill that could be added or strengthened: redhat,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,redis,Additional skill that could be added or strengthened: redis,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,redshift,Additional skill that could be added or strengthened: redshift,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,reinforcement learning,Additional skill that could be added or strengthened: reinforcement learning,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,rest api,Additional skill that could be added or strengthened: rest api,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,rest apis,Additional skill that could be added or strengthened: rest apis,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,restful api,Additional skill that could be added or strengthened: restful api,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,restful apis,Additional skill that could be added or strengthened: restful apis,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,routing,Additional skill that could be added or strengthened: routing,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,ruby,Additional skill that could be added or strengthened: ruby,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,ruby on rails,Additional skill that could be added or strengthened: ruby on rails,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,saas,Additional skill that could be added or strengthened: saas,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,sap businessobjects,Additional skill that could be added or strengthened: sap businessobjects,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,sap bw,Additional skill that could be added or strengthened: sap bw,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,sap hana,Additional skill that could be added or strengthened: sap hana,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,scikit-learn,Additional skill that could be added or strengthened: scikit-learn,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,scipy,Additional skill that could be added or strengthened: scipy,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,scss,Additional skill that could be added or strengthened: scss,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,sd-wan,Additional skill that could be added or strengthened: sd-wan,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,seaborn,Additional skill that could be added or strengthened: seaborn,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,serverless,Additional skill that could be added or strengthened: serverless,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,service oriented architecture,Additional skill that could be added or strengthened: service oriented architecture,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,shell scripting,Additional skill that could be added or strengthened: shell scripting,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,siem,Additional skill that could be added or strengthened: siem,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,snowflake,Additional skill that could be added or strengthened: snowflake,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
CS Game Development,snowflake schema,Additional skill that could be added or strengthened: snowflake schema,auto_sbert_siamese_v1,2025-12-06T05:04:27.286556
